store_id,sku_id,date,day_of_week,month,is_holiday,price,promotion,temperature,inventory_level,competitor_price,store_traffic,units_sold
6,99,2023-12-26,1,12,0,39.91,0,64.0,424,35.51,1192,41
10,100,2023-08-28,0,8,0,22.79,0,77.9,81,28.13,1809,47
8,96,2023-01-12,3,1,0,16.29,0,38.3,207,20.55,1398,40
19,40,2023-07-22,5,7,0,25.98,0,92.6,407,32.71,1772,41
28,25,2023-07-18,1,7,0,117.88,1,91.3,367,152.31,373,64
8,46,2023-02-08,2,2,0,128.78,0,47.6,137,143.02,1473,46
21,83,2023-12-26,1,12,1,89.09,1,37.8,169,100.83,1376,86
29,45,2023-09-13,2,9,0,25.08,1,77.0,457,22.06,1945,64
23,54,2023-09-26,1,9,0,33.99,1,84.1,46,36.11,1627,66
24,58,2024-03-04,0,3,0,58.66,1,56.8,411,67.39,500,53
16,1,2024-02-17,5,2,0,35.46,0,53.5,436,32.89,1083,16
27,43,2024-04-15,0,4,0,68.84,0,79.7,188,58.39,1465,34
14,36,2024-03-23,5,3,0,102.71,1,54.9,55,105.51,1723,62
22,7,2023-10-22,6,10,0,42.71,0,58.5,150,36.69,1539,40
15,69,2024-04-24,2,4,0,8.99,1,67.8,457,11.27,1293,54
4,6,2023-12-04,0,12,0,129.83,0,46.8,97,126.32,1608,30
24,100,2023-07-09,6,7,0,21.58,0,93.9,360,19.59,1644,40
21,91,2023-02-12,6,2,0,47.65,1,40.6,271,49.85,850,63
1,86,2024-02-29,3,2,0,14.28,0,45.6,432,14.12,1373,23
4,7,2023-08-13,6,8,0,91.58,1,79.3,14,90.64,783,60
5,49,2023-07-07,4,7,1,52.66,0,83.3,445,42.82,405,65
19,60,2023-03-26,6,3,0,129.35,0,46.3,386,156.5,463,44
4,19,2024-02-28,2,2,0,50.13,1,49.9,149,63.81,755,55
17,73,2024-02-17,5,2,0,108.74,1,53.4,461,102.18,1897,57
30,30,2023-08-28,0,8,0,111.98,1,94.6,418,97.21,336,43
25,8,2023-05-14,6,5,0,71.78,0,92.0,351,61.49,188,25
4,65,2023-07-22,5,7,1,126.33,0,100.5,88,132.98,1074,59
8,64,2023-09-17,6,9,0,92.17,0,81.4,127,108.57,946,47
10,40,2023-08-03,3,8,0,123.31,1,91.2,319,147.71,1302,69
5,29,2024-01-06,5,1,0,25.95,0,42.9,147,31.69,1206,49
4,75,2023-10-27,4,10,0,97.57,1,67.3,336,118.52,1283,57
15,46,2024-05-08,2,5,0,128.3,0,80.4,220,156.4,1418,44
11,79,2024-03-01,4,3,0,27.95,1,50.9,337,23.1,420,33
9,77,2023-10-15,6,10,0,127.96,1,61.4,38,121.03,1343,61
5,3,2023-06-03,5,6,0,124.91,1,77.8,262,108.32,679,53
17,18,2023-10-18,2,10,0,27.17,1,69.3,102,23.51,481,53
7,82,2023-05-16,1,5,0,123.72,0,76.0,80,115.18,751,35
26,87,2023-04-13,3,4,0,9.04,1,72.0,380,8.85,1559,54
7,40,2023-07-12,2,7,0,113.12,1,93.8,390,96.65,87,56
9,8,2023-12-11,0,12,0,127.64,1,40.6,24,158.95,1099,77
3,90,2023-01-25,2,1,0,58.21,0,48.3,167,50.76,1911,40
29,75,2024-02-16,4,2,0,67.76,0,52.8,46,67.51,675,50
15,43,2023-09-15,4,9,0,109.23,0,69.5,301,130.7,1348,40
28,8,2023-09-30,5,9,0,11.7,0,86.7,174,11.74,786,41
18,8,2024-03-30,5,3,0,53.22,1,58.8,265,44.46,1369,57
15,93,2023-08-19,5,8,0,138.38,0,97.5,427,150.54,509,40
25,87,2023-11-23,3,11,0,62.77,0,68.2,91,54.49,278,25
5,77,2023-11-24,4,11,0,104.95,0,55.3,67,88.59,312,27
24,28,2023-05-19,4,5,0,19.87,0,79.7,260,21.19,951,32
22,98,2023-09-04,0,9,0,97.58,0,91.2,475,124.53,425,56
6,72,2023-07-20,3,7,0,118.62,1,99.5,428,144.87,1409,83
11,42,2023-03-30,3,3,0,48.57,1,68.1,152,48.25,779,52
30,3,2023-02-17,4,2,0,8.08,0,41.3,164,7.85,364,31
25,25,2023-01-18,2,1,0,21.12,1,55.9,475,23.35,212,50
19,3,2023-05-18,3,5,0,117.63,1,75.9,173,120.86,1486,55
15,91,2023-05-01,0,5,0,108.73,0,78.3,459,114.26,792,34
25,14,2023-04-01,5,4,0,109.23,0,73.2,391,112.53,322,27
18,67,2024-02-26,0,2,0,99.76,1,68.9,472,126.99,1024,80
11,24,2023-02-18,5,2,0,80.7,1,40.3,100,74.41,1802,50
23,43,2023-04-14,4,4,0,14.73,0,69.1,354,14.31,568,36
30,28,2023-04-09,6,4,0,96.83,0,67.1,143,103.62,606,34
17,45,2023-06-15,3,6,0,140.45,1,107.4,367,180.51,909,70
30,66,2023-07-04,1,7,1,140.35,0,92.3,146,150.0,1795,73
22,73,2023-12-06,2,12,0,97.2,1,43.7,390,119.09,1270,66
11,45,2023-10-25,2,10,0,69.28,1,68.5,478,75.46,664,65
15,79,2023-02-16,3,2,0,137.47,1,46.1,175,165.8,1151,67
25,87,2023-03-30,3,3,0,36.2,0,60.0,66,45.32,1098,32
2,95,2024-01-05,4,1,0,44.7,0,49.7,403,53.97,550,35
21,64,2023-04-18,1,4,0,118.56,0,65.3,384,102.54,1634,25
27,23,2024-01-29,0,1,0,125.61,1,46.9,315,146.16,123,68
8,79,2023-03-14,1,3,0,84.84,1,64.9,266,104.52,111,56
2,63,2023-09-26,1,9,0,68.76,0,88.9,411,71.3,608,44
29,84,2023-09-10,6,9,0,145.03,0,78.7,473,175.37,272,49
13,33,2024-03-28,3,3,0,73.54,1,48.6,58,63.2,1267,55
29,63,2023-05-26,4,5,0,145.48,0,95.0,281,143.38,1911,47
6,84,2023-04-23,6,4,0,133.62,0,70.6,279,125.28,1039,41
6,74,2024-01-18,3,1,0,128.8,0,45.2,256,162.72,1335,55
5,81,2023-12-17,6,12,0,44.45,1,44.7,412,48.98,135,72
28,75,2023-11-30,3,11,0,45.07,1,60.6,188,42.89,509,43
11,9,2024-02-09,4,2,0,74.72,1,50.6,310,62.56,1453,49
17,72,2023-02-11,5,2,0,30.38,1,32.1,427,31.92,1284,61
6,32,2023-04-14,4,4,0,10.35,0,74.6,44,8.6,131,46
12,62,2023-12-05,1,12,0,127.22,1,55.5,416,131.84,841,44
23,79,2023-04-15,5,4,0,119.1,0,61.9,443,121.26,1419,33
9,37,2023-01-28,5,1,0,148.07,0,45.6,322,169.81,739,42
12,22,2023-08-25,4,8,0,113.04,0,74.1,252,112.47,1192,32
2,42,2024-02-20,1,2,0,104.36,1,42.6,67,132.54,1859,72
5,35,2023-02-19,6,2,0,106.34,1,40.5,247,87.76,602,38
2,80,2023-07-14,4,7,0,104.79,0,81.8,380,87.25,445,32
26,95,2023-08-13,6,8,0,89.0,1,102.8,397,84.96,111,38
2,98,2023-03-12,6,3,0,9.39,1,66.1,299,10.53,855,64
25,13,2024-01-03,2,1,0,142.43,0,46.0,452,165.15,1757,39
19,13,2024-02-08,3,2,0,67.28,1,49.6,443,63.93,1344,61
9,96,2023-11-17,4,11,1,71.4,0,52.2,169,86.26,1023,74
28,87,2023-12-02,5,12,1,60.61,1,51.6,101,54.29,797,86
18,50,2024-02-20,1,2,0,13.56,1,39.5,424,16.78,1802,64
23,59,2023-01-14,5,1,0,11.01,1,44.1,402,11.71,1065,61
26,79,2023-06-06,1,6,0,68.07,1,102.1,356,72.15,1734,41
9,96,2023-04-18,1,4,0,58.81,1,79.8,37,72.93,1661,54
1,60,2024-05-01,2,5,0,146.09,0,76.0,202,123.34,1324,13
4,3,2023-08-04,4,8,0,35.24,1,83.9,496,30.8,123,45
30,59,2023-11-14,1,11,1,127.38,1,56.9,186,139.61,1114,80
17,46,2023-08-03,3,8,0,16.48,1,108.5,31,15.87,786,47
28,12,2023-04-13,3,4,0,134.36,1,71.8,329,117.43,622,38
20,69,2023-04-02,6,4,0,110.89,1,66.1,114,136.9,1648,57
14,27,2023-02-24,4,2,0,16.64,0,44.8,210,13.45,1870,37
30,97,2024-01-11,3,1,0,34.47,1,32.4,289,36.66,636,51
4,53,2023-06-30,4,6,0,50.42,1,93.4,68,51.9,440,56
28,61,2023-02-13,0,2,0,141.62,1,53.3,494,117.72,1581,45
20,24,2023-12-28,3,12,1,82.12,0,46.7,379,99.02,249,61
11,76,2023-04-12,2,4,0,89.74,1,68.0,205,78.12,1183,55
23,17,2023-01-14,5,1,0,89.06,1,38.2,25,96.84,574,60
7,73,2023-04-26,2,4,0,96.16,1,89.8,118,80.73,252,53
6,1,2023-03-17,4,3,0,120.5,1,62.5,231,154.35,483,72
25,65,2023-08-26,5,8,0,101.58,0,86.7,250,121.45,1479,34
25,4,2023-04-11,1,4,0,85.05,1,63.6,219,69.0,1417,53
7,64,2023-05-09,1,5,0,95.3,0,60.6,222,83.85,1846,39
9,87,2023-10-15,6,10,0,72.22,1,64.7,477,73.97,888,49
5,90,2024-01-16,1,1,0,67.95,0,49.5,203,68.25,289,35
16,97,2023-08-05,5,8,0,96.92,0,92.1,311,101.8,1898,37
16,21,2023-10-10,1,10,0,95.86,0,76.1,383,95.22,300,13
22,19,2023-08-03,3,8,0,120.19,0,89.8,455,103.86,1046,24
28,74,2023-06-12,0,6,0,133.7,0,85.1,69,132.11,779,25
19,37,2023-08-16,2,8,0,41.8,0,84.6,494,48.36,780,38
11,89,2024-04-10,2,4,0,102.45,0,73.9,464,91.28,766,26
11,3,2024-03-22,4,3,0,40.06,0,59.9,392,38.24,243,30
28,37,2023-10-30,0,10,0,57.37,0,83.2,209,54.81,312,34
6,37,2023-12-04,0,12,0,40.68,0,39.9,470,34.94,1129,45
15,49,2023-10-09,0,10,0,27.32,0,71.1,36,31.17,1858,43
25,11,2023-01-24,1,1,0,122.3,1,36.3,94,140.96,136,56
20,33,2023-02-18,5,2,0,50.71,1,63.6,273,44.24,857,43
24,60,2023-12-14,3,12,0,65.6,1,57.8,68,55.75,1898,55
1,65,2023-06-21,2,6,0,86.69,0,103.1,116,89.63,1919,32
4,16,2023-02-12,6,2,0,9.45,0,60.2,206,11.14,198,34
11,44,2023-05-18,3,5,0,21.06,1,73.9,60,26.41,1036,60
2,41,2023-02-14,1,2,0,24.59,0,54.3,198,22.99,701,36
18,87,2024-02-17,5,2,0,28.5,0,52.4,455,29.24,1761,44
21,39,2023-09-29,4,9,0,64.16,1,93.8,281,67.29,1695,46
26,14,2023-02-11,5,2,0,104.87,1,29.4,469,89.19,612,25
26,63,2024-04-04,3,4,0,145.48,1,67.2,284,163.29,1402,62
27,79,2023-12-17,6,12,0,140.75,1,45.5,52,181.62,392,67
19,70,2023-08-31,3,8,0,53.13,1,75.5,289,56.67,762,62
18,26,2023-02-07,1,2,0,70.32,0,56.6,64,68.13,1161,41
8,13,2023-12-06,2,12,0,53.2,1,56.2,102,56.03,763,49
2,82,2024-01-10,2,1,0,99.4,0,29.2,263,126.54,1421,52
23,12,2023-04-08,5,4,0,77.08,0,71.8,352,86.07,1581,44
25,88,2023-10-09,0,10,0,112.2,0,81.1,52,143.46,1249,45
20,1,2023-09-24,6,9,0,55.15,0,89.9,146,71.01,1449,31
9,45,2023-09-25,0,9,0,65.83,0,84.8,17,56.12,1426,33
16,6,2024-03-01,4,3,0,132.93,0,62.5,225,120.21,1097,16
4,92,2023-07-05,2,7,0,127.32,0,90.8,55,136.27,1801,35
6,51,2023-04-14,4,4,0,122.37,1,67.1,59,151.96,664,79
6,70,2023-06-05,0,6,0,123.93,1,89.4,135,133.82,1002,59
9,82,2024-03-23,5,3,0,86.73,1,50.6,453,87.87,1554,66
1,19,2024-01-13,5,1,0,6.14,0,47.8,254,6.32,618,23
19,54,2023-02-06,0,2,0,98.32,1,61.8,147,108.38,1422,61
25,4,2023-08-19,5,8,0,124.67,1,105.4,442,121.93,1230,51
23,81,2023-11-16,3,11,1,75.38,1,52.5,350,74.7,271,82
30,50,2023-09-07,3,9,0,13.3,0,73.2,387,15.55,1907,36
23,10,2023-11-04,5,11,0,9.81,1,54.6,142,11.35,904,52
7,16,2023-11-18,5,11,0,129.26,0,64.8,307,103.84,1857,31
4,24,2024-03-24,6,3,0,103.47,0,58.0,191,90.34,1700,27
4,51,2023-01-10,1,1,0,88.31,0,38.0,76,108.7,1385,42
11,18,2024-03-02,5,3,0,85.65,0,56.1,348,86.61,1027,27
6,88,2023-08-15,1,8,0,56.13,0,105.3,386,45.9,1014,48
17,78,2023-04-04,1,4,0,22.8,1,101.2,67,29.23,274,51
16,53,2024-01-17,2,1,0,73.08,1,40.3,49,91.83,1992,63
28,81,2024-02-02,4,2,0,84.63,0,40.4,52,102.41,1384,42
15,5,2023-03-02,3,3,0,22.63,1,52.3,245,28.28,122,59
30,13,2024-01-30,1,1,0,131.62,1,40.9,449,160.6,407,52
5,26,2023-08-08,1,8,0,46.41,0,88.0,286,56.6,1801,50
6,73,2024-02-14,2,2,0,40.68,1,57.9,355,49.84,1447,67
14,100,2023-04-07,4,4,0,111.32,0,69.2,253,109.72,1685,40
10,99,2024-05-07,1,5,0,135.03,0,81.0,60,161.24,761,47
9,72,2023-12-10,6,12,0,59.0,1,51.3,473,47.68,1057,37
21,60,2023-07-13,3,7,1,39.33,1,99.3,355,37.33,402,74
13,62,2023-05-07,6,5,0,97.33,1,90.2,343,115.23,606,52
6,82,2023-11-20,0,11,0,38.16,1,59.4,206,45.63,1719,62
22,87,2023-12-10,6,12,1,95.15,1,46.5,309,96.4,1850,99
8,6,2023-04-26,2,4,0,99.84,0,58.0,324,120.18,937,46
12,93,2023-03-22,2,3,0,118.04,1,51.2,26,129.12,901,59
30,79,2024-05-06,0,5,0,10.92,1,93.2,235,11.2,1502,58
17,33,2024-01-31,2,1,0,55.69,0,42.4,107,70.05,517,41
3,41,2023-05-09,1,5,0,115.42,0,83.4,128,93.31,345,29
13,87,2023-11-21,1,11,0,69.86,1,63.8,30,64.64,1156,39
12,90,2023-02-24,4,2,0,7.16,1,49.1,61,5.97,1230,70
8,10,2023-06-05,0,6,0,37.04,1,93.5,218,41.81,525,66
16,70,2023-09-26,1,9,0,96.1,1,79.5,72,79.39,313,30
30,5,2023-04-14,4,4,0,13.87,1,60.4,13,15.66,738,57
9,38,2023-03-28,1,3,0,57.98,0,45.5,74,64.66,1988,43
2,53,2023-01-12,3,1,0,147.08,0,49.7,464,120.85,1741,30
1,97,2024-05-13,0,5,0,135.37,1,79.9,378,148.02,130,48
1,5,2024-04-09,1,4,0,107.13,1,79.8,134,88.02,1719,35
1,80,2023-08-09,2,8,0,54.95,0,93.4,389,58.42,1280,35
11,59,2023-08-10,3,8,0,25.51,1,86.9,136,24.52,1468,62
28,95,2024-05-04,5,5,0,115.77,0,88.7,476,110.87,1490,30
29,46,2024-03-23,5,3,0,29.53,1,54.3,345,29.27,1499,60
23,20,2023-11-19,6,11,1,57.79,1,61.1,278,48.68,323,66
28,18,2023-06-28,2,6,0,12.65,1,96.3,163,12.66,930,59
23,69,2024-04-07,6,4,0,112.53,0,59.1,315,116.78,77,41
10,33,2024-03-10,6,3,0,145.6,0,45.4,39,124.56,466,23
24,100,2023-12-14,3,12,1,42.8,0,53.1,200,39.53,1669,68
26,75,2023-03-17,4,3,0,48.89,0,59.1,317,55.31,1717,32
11,83,2023-02-10,4,2,0,93.44,1,37.7,488,107.83,460,47
10,64,2023-05-20,5,5,0,61.22,0,82.6,241,70.36,1327,48
22,1,2024-02-16,4,2,0,71.75,1,32.9,319,61.58,901,55
2,31,2023-08-16,2,8,0,67.69,0,83.4,256,71.59,88,37
4,60,2024-03-12,1,3,0,7.48,0,47.6,338,9.37,737,32
10,45,2023-10-13,4,10,0,78.19,1,66.5,327,93.74,258,70
18,63,2023-07-18,1,7,0,70.58,1,99.1,375,85.91,1090,79
17,34,2023-03-10,4,3,0,38.05,1,60.4,46,44.5,844,55
7,1,2023-02-06,0,2,0,23.44,1,53.2,216,24.58,1833,63
20,67,2023-03-16,3,3,0,128.97,0,56.3,453,104.9,1997,12
14,31,2024-01-11,3,1,0,39.69,0,41.2,270,46.28,103,33
8,2,2024-02-20,1,2,0,77.48,1,31.9,270,96.01,1798,74
23,53,2023-10-02,0,10,0,12.85,0,66.9,142,12.23,1283,45
18,48,2023-10-22,6,10,0,71.91,0,63.3,262,83.27,1446,51
3,12,2024-04-04,3,4,0,82.41,1,73.5,119,96.54,1162,69
15,58,2023-02-25,5,2,0,135.8,0,53.2,436,122.51,1204,36
15,85,2024-02-18,6,2,0,106.74,1,57.1,252,132.96,1640,65
10,37,2023-05-18,3,5,0,22.78,0,77.4,283,21.57,301,36
6,76,2023-09-15,4,9,0,67.77,1,75.3,209,78.35,342,69
24,67,2024-02-06,1,2,0,32.48,1,47.1,152,33.19,114,45
24,22,2023-05-28,6,5,0,53.56,1,96.4,489,60.09,1750,63
1,6,2024-04-25,3,4,0,9.68,1,92.6,108,10.05,92,51
12,94,2023-05-27,5,5,0,59.1,1,98.3,179,68.93,1256,74
22,92,2023-08-01,1,8,0,99.94,1,87.7,246,94.05,1034,58
25,29,2024-04-21,6,4,0,126.52,0,59.8,439,163.15,1959,52
3,41,2023-06-06,1,6,0,27.25,1,77.9,495,34.14,960,54
4,54,2023-11-03,4,11,0,107.51,1,61.9,70,100.56,842,37
8,66,2023-03-16,3,3,0,132.0,1,65.0,315,147.84,1006,66
18,68,2023-11-04,5,11,1,104.99,0,54.6,162,105.42,919,73
29,64,2023-04-14,4,4,0,126.23,1,58.2,244,135.54,1189,62
23,42,2023-05-25,3,5,0,46.17,1,89.2,460,38.16,1745,46
8,76,2023-12-22,4,12,0,148.29,0,50.9,406,189.9,263,55
10,68,2023-10-18,2,10,0,66.45,0,69.3,373,75.12,1699,41
2,82,2023-09-28,3,9,0,90.25,1,75.4,45,72.28,371,33
19,7,2024-04-18,3,4,0,135.05,1,61.3,213,114.64,439,47
26,51,2024-03-22,4,3,0,30.3,0,52.9,64,24.7,1246,19
20,1,2023-10-15,6,10,0,122.45,0,60.6,284,116.43,706,21
8,41,2023-06-21,2,6,0,8.86,0,88.9,330,11.29,699,41
17,91,2023-11-29,2,11,0,127.1,1,60.4,291,150.23,335,65
10,51,2023-01-27,4,1,0,130.08,1,47.8,372,145.27,696,53
30,85,2023-03-18,5,3,0,56.08,1,54.3,78,68.06,1042,65
17,32,2023-07-10,0,7,0,71.23,1,91.2,52,78.04,64,62
17,9,2023-05-04,3,5,0,37.59,0,83.6,22,41.05,1840,37
19,90,2023-02-09,3,2,0,87.45,1,46.8,240,96.13,99,61
12,19,2024-05-04,5,5,0,79.87,1,69.5,417,102.62,1644,70
19,54,2023-03-23,3,3,0,10.33,1,67.5,40,10.65,1263,42
12,67,2023-03-19,6,3,0,134.85,0,69.6,106,118.3,1664,29
23,21,2024-05-06,0,5,0,48.74,1,86.7,34,44.73,1861,63
15,16,2023-02-15,2,2,0,85.02,1,42.7,281,88.76,898,68
6,85,2023-12-23,5,12,0,55.69,0,47.5,70,53.71,1193,46
28,65,2023-04-01,5,4,0,69.71,1,64.2,276,75.32,777,53
19,62,2023-12-29,4,12,0,26.96,0,53.1,313,24.41,1420,33
15,94,2023-05-01,0,5,0,109.31,1,82.0,412,108.92,1986,53
12,22,2023-09-28,3,9,0,148.64,1,76.1,72,190.69,1484,82
21,40,2023-12-16,5,12,0,112.26,0,32.1,401,126.19,429,36
26,95,2023-05-04,3,5,0,17.35,1,83.7,166,16.24,880,52
30,89,2023-03-06,0,3,0,84.46,1,71.7,235,86.0,1697,62
11,99,2023-02-18,5,2,0,107.97,1,66.3,459,107.91,1016,48
8,20,2023-03-06,0,3,0,111.99,1,54.5,177,104.56,1574,60
12,50,2023-01-31,1,1,0,109.29,0,30.4,470,128.82,505,41
16,60,2023-07-25,1,7,1,53.5,0,90.6,446,53.78,454,59
19,86,2023-10-08,6,10,0,84.71,0,58.5,15,85.22,943,35
11,3,2024-01-28,6,1,0,132.82,0,40.1,272,151.57,478,37
20,26,2024-04-17,2,4,0,128.28,0,71.9,229,119.05,323,31
6,34,2023-08-06,6,8,0,15.24,0,100.5,36,14.74,327,42
22,83,2023-08-20,6,8,0,40.69,0,93.3,86,38.6,1782,36
12,99,2023-11-24,4,11,1,61.08,0,58.1,442,72.36,176,72
17,47,2023-05-13,5,5,0,134.34,1,76.6,388,116.4,949,46
1,10,2023-03-09,3,3,0,65.08,0,53.6,117,59.85,180,24
22,30,2023-10-30,0,10,0,70.08,0,67.9,127,68.79,1705,45
19,58,2023-05-01,0,5,0,147.05,0,80.9,481,180.72,377,61
18,27,2023-04-10,0,4,0,14.61,1,83.5,48,15.86,409,53
12,14,2024-02-15,3,2,0,129.19,0,33.2,248,129.4,1597,42
10,50,2023-09-13,2,9,0,122.28,1,86.4,315,106.9,1325,48
9,34,2023-07-01,5,7,0,113.74,0,92.5,470,124.75,1239,34
2,22,2023-02-25,5,2,0,29.31,0,56.9,485,28.34,139,34
13,22,2024-01-16,1,1,0,95.59,0,49.7,314,97.11,1459,34
25,44,2023-09-22,4,9,0,31.9,1,91.8,480,25.75,1303,52
25,65,2023-09-17,6,9,0,90.32,1,71.7,306,102.52,826,51
8,91,2023-10-06,4,10,0,88.8,0,67.4,363,107.59,1727,48
21,88,2024-02-13,1,2,0,79.17,1,50.2,190,67.59,1348,58
14,40,2023-07-06,3,7,0,138.26,1,90.9,282,144.69,1467,49
12,32,2023-10-16,0,10,0,56.07,1,81.4,242,63.18,1850,68
29,35,2023-07-31,0,7,0,89.5,1,92.6,327,98.69,1928,66
16,23,2023-09-11,0,9,0,28.19,1,92.7,375,22.73,1413,43
21,93,2023-09-20,2,9,0,11.05,1,72.6,405,11.77,1871,58
21,93,2023-08-26,5,8,0,56.82,0,101.4,252,51.33,458,38
8,93,2024-01-22,0,1,0,44.73,1,47.6,408,45.43,1760,69
27,71,2023-01-28,5,1,0,113.67,1,54.2,444,93.78,1313,46
9,75,2023-03-24,4,3,0,139.48,0,55.3,379,142.75,1147,38
10,72,2024-01-14,6,1,0,108.98,1,30.8,85,107.25,1819,72
20,30,2023-06-17,5,6,0,140.79,0,93.3,233,113.66,789,11
7,46,2023-06-08,3,6,0,137.74,1,89.4,115,148.13,1347,63
17,91,2023-11-07,1,11,0,56.53,0,49.1,493,69.87,178,44
20,18,2023-10-09,0,10,0,31.94,0,78.2,117,34.29,1649,32
2,35,2023-06-20,1,6,0,56.43,0,91.4,76,46.29,1877,39
23,30,2023-11-03,4,11,0,25.56,1,64.9,288,29.68,974,53
19,46,2024-02-09,4,2,0,76.49,0,48.5,160,68.31,1995,31
20,49,2024-02-13,1,2,0,76.88,1,44.9,355,70.28,1655,54
11,49,2024-02-16,4,2,0,16.08,0,42.5,167,15.32,1177,36
19,91,2023-12-24,6,12,0,133.1,1,57.0,233,154.12,1916,75
27,64,2023-10-22,6,10,0,59.47,1,79.6,355,53.25,502,61
6,76,2024-01-14,6,1,0,30.55,1,49.2,331,37.17,1508,70
20,87,2023-02-17,4,2,0,26.34,1,62.1,237,22.8,843,44
1,53,2023-02-14,1,2,0,55.84,1,49.2,270,51.18,1156,57
30,20,2023-10-19,3,10,0,65.17,0,70.4,221,54.72,527,21
3,29,2024-03-24,6,3,0,146.34,0,56.5,41,166.3,476,57
30,11,2023-02-18,5,2,0,22.0,1,42.8,444,25.22,108,49
14,44,2023-12-14,3,12,0,44.55,1,46.7,59,51.9,876,62
21,13,2023-04-27,3,4,0,5.29,0,82.2,183,5.31,1130,32
28,15,2023-04-08,5,4,0,15.62,0,58.3,145,18.08,1179,33
26,85,2023-06-02,4,6,0,26.8,1,96.8,437,32.59,1733,49
8,83,2024-04-18,3,4,0,88.98,1,61.1,387,72.21,1892,54
24,21,2023-01-31,1,1,0,121.0,1,56.0,201,109.26,1282,48
18,75,2023-04-15,5,4,0,24.66,0,78.8,36,24.71,999,41
19,26,2023-10-21,5,10,0,141.54,0,71.0,248,140.0,1837,46
1,43,2023-06-06,1,6,0,144.1,0,80.8,337,169.35,1867,38
30,38,2023-01-14,5,1,0,12.18,1,51.9,48,12.88,367,56
20,72,2023-04-20,3,4,0,78.41,1,62.9,439,83.67,1614,49
27,68,2023-01-07,5,1,0,9.32,1,38.0,368,11.69,839,64
22,3,2023-06-12,0,6,0,21.4,0,102.1,418,23.67,1566,46
2,3,2023-05-28,6,5,0,137.31,1,84.3,491,144.33,261,55
24,84,2024-02-26,0,2,0,93.51,0,51.4,56,79.45,335,22
19,33,2023-10-17,1,10,0,55.61,1,74.0,345,69.41,571,71
29,66,2024-01-25,3,1,0,61.67,1,34.8,126,78.06,1777,82
6,2,2023-08-09,2,8,0,91.79,1,91.7,249,93.36,1116,61
12,85,2023-02-24,4,2,0,118.83,0,35.7,192,101.54,1103,29
25,81,2023-04-02,6,4,0,117.27,1,88.1,412,137.09,1528,62
27,48,2023-03-01,2,3,0,13.64,0,63.7,395,14.24,576,40
1,35,2024-01-17,2,1,0,26.58,1,48.2,349,26.75,1302,65
2,71,2023-07-28,4,7,0,66.6,0,105.6,83,65.13,193,35
14,52,2023-02-07,1,2,0,23.52,0,51.8,413,26.37,1654,34
22,57,2023-09-22,4,9,0,64.16,1,81.5,121,52.92,57,59
25,59,2023-03-05,6,3,0,128.7,0,41.4,269,149.08,215,34
9,59,2023-06-09,4,6,0,95.37,0,80.7,470,118.02,448,44
24,1,2023-03-24,4,3,0,115.78,1,53.1,427,104.18,293,33
12,68,2024-01-20,5,1,0,148.88,0,46.9,423,143.14,1683,43
25,12,2023-03-29,2,3,0,17.12,1,43.9,21,19.61,1694,43
25,73,2023-04-04,1,4,0,61.58,0,62.3,338,62.74,870,27
16,40,2023-01-24,1,1,0,82.17,1,63.1,361,76.25,90,48
1,26,2024-04-29,0,4,0,49.09,0,67.3,71,45.58,1789,36
16,52,2024-04-11,3,4,0,69.55,0,60.5,111,69.58,1982,29
28,88,2024-04-16,1,4,0,147.88,0,54.2,420,124.06,1607,22
6,51,2024-05-07,1,5,0,99.35,1,76.9,343,95.91,622,53
22,27,2023-11-03,4,11,1,45.44,0,48.5,114,55.8,1746,85
16,28,2023-04-02,6,4,0,123.12,1,64.4,351,140.53,869,43
19,58,2024-04-29,0,4,0,29.4,0,73.8,235,37.14,773,45
18,2,2023-03-16,3,3,0,48.71,1,61.9,435,53.24,997,54
23,99,2024-01-28,6,1,0,67.8,0,39.4,443,71.02,393,35
5,66,2023-12-05,1,12,0,141.93,0,54.8,303,174.78,440,47
1,88,2024-04-01,0,4,0,65.58,0,75.0,223,67.94,1721,34
29,30,2023-03-27,0,3,0,105.02,1,61.2,441,89.22,270,60
26,87,2024-01-26,4,1,0,90.07,0,37.4,225,98.45,1703,33
27,43,2023-09-15,4,9,0,116.4,1,72.6,255,111.49,401,57
1,23,2023-01-27,4,1,0,66.93,0,31.0,17,65.09,1118,27
27,92,2023-08-24,3,8,0,120.53,1,82.3,490,130.14,189,62
2,21,2023-06-18,6,6,0,148.78,1,87.8,38,142.3,1378,56
12,15,2024-05-13,0,5,0,50.63,0,65.9,337,54.2,316,39
6,57,2023-08-17,3,8,0,10.75,1,99.7,443,11.92,747,75
7,97,2023-01-11,2,1,0,84.63,1,44.1,314,75.42,1233,50
21,85,2024-02-06,1,2,0,13.24,1,49.3,296,13.6,511,56
15,98,2023-12-26,1,12,0,29.46,1,42.7,309,36.48,1435,56
25,92,2024-03-08,4,3,0,101.78,1,56.4,350,120.66,1237,59
19,67,2023-08-08,1,8,0,9.52,1,83.2,14,10.59,720,58
1,56,2023-12-04,0,12,0,94.36,1,48.4,83,109.62,1843,50
5,16,2023-10-18,2,10,0,145.32,1,77.7,393,187.3,1960,73
10,16,2023-05-02,1,5,0,125.47,0,95.8,443,128.05,591,36
2,2,2023-05-26,4,5,0,31.66,0,70.0,151,31.54,927,30
